Frame,X(cm),Y(cm)
283,34.3913,3.02266
284,34.5305,2.95695
285,34.6698,2.9898
286,34.7742,2.95695
287,34.9134,2.95695
288,35.0527,2.95695
289,35.1919,2.92409
290,35.2963,2.89124
291,35.4008,2.89124
292,35.5052,2.89124
293,35.6444,2.85838
294,35.714,2.82553
295,35.8533,2.79267
296,35.9925,2.69411
297,36.1317,2.6284
298,36.2014,2.56269
299,36.4102,2.52983
300,36.5146,2.49698
301,36.6887,2.52983
302,36.8279,2.52983
303,37.002,2.56269
304,37.1064,2.59554
305,37.2804,2.6284
306,37.3849,2.6284
307,37.5241,2.59554
308,37.6633,2.69411
309,37.8374,2.69411
310,37.9418,2.69411
311,38.081,2.66125
312,38.2551,2.72696
313,38.4291,2.72696
314,38.4988,2.75982
315,38.6032,2.75982
316,38.7424,2.75982
317,38.8817,2.75982
318,39.0209,2.79267
319,39.0905,2.82553
320,39.2297,2.82553
321,39.2994,2.75982
322,39.4734,2.85838
323,39.5778,2.85838
324,39.6823,2.89124
325,39.7867,2.92409
326,39.8911,2.95695
327,39.9259,2.95695
328,40.0652,2.9898
329,40.1,2.95695
330,40.274,3.05551
331,40.3784,3.08837
332,40.4132,3.12122
333,40.5525,3.12122
334,40.5873,3.15408
335,40.6569,3.12122
336,40.7961,3.12122
337,40.9354,3.15408
338,41.0746,3.12122
339,41.2139,3.12122
340,41.2835,3.05551
341,40.8658,3.15408
342,40.9702,3.18693
343,40.9702,3.12122
344,41.2835,3.21979
345,41.7012,3.31835
346,41.7708,3.38406
347,41.8752,3.44977
348,41.91,3.48263
349,41.91,3.51548
350,42.1537,3.54834
351,42.2581,3.48263
352,42.2233,3.41692
353,42.5018,3.6469
354,42.641,3.74547
355,42.8847,3.81118
356,42.8151,3.71261
357,42.8847,3.77832
358,43.0239,3.74547
359,43.1632,3.71261
360,43.2328,4.00831
361,43.3024,4.00831
362,43.372,3.9426
363,43.4416,4.00831
364,43.5461,4.04116
365,43.6505,4.17258
366,43.7201,4.17258
367,43.7549,4.20544
368,43.9638,4.10687
369,43.9986,4.304
370,44.0682,4.33686
371,44.0682,4.304
372,44.2074,4.40257
373,44.277,4.43542
374,44.3119,4.33686
375,44.3815,4.46828
376,44.5555,4.53399
377,44.5903,4.53399
378,44.5903,4.46828
379,44.6251,4.63255
380,44.7296,4.66541
381,44.7644,4.79683
382,44.9384,4.82968
383,44.834,4.92825
384,44.4511,5.09252
385,44.5555,5.19109
386,44.6251,5.15823
387,44.6599,5.35536
388,44.6948,5.45393
389,44.9036,5.45393
390,45.1125,5.51964
391,45.1821,5.6182
392,45.2517,5.81533
393,45.0428,5.88104
394,45.0777,6.01246
395,45.0777,5.97961
396,45.1821,6.14388
397,45.2517,6.24245
398,45.2865,6.34101
399,45.3561,6.40672
400,45.3213,6.50529
401,45.5302,6.70242
402,45.2517,6.63671
403,45.2865,6.76813
404,45.5302,6.76813
405,45.2169,6.83384
406,45.565,6.73527
407,45.3213,6.80098
408,45.3561,6.83384
409,45.3909,6.66956
410,45.2865,6.99811
411,45.3213,6.99811
412,45.3213,7.09668
413,45.2517,7.16239
414,45.2865,7.19524
415,45.2865,7.26095
416,45.2865,7.29381
417,45.2865,7.39237
418,45.2865,7.39237
419,45.2865,7.45808
420,45.2865,7.49094
421,45.2865,7.55665
422,45.2865,7.5895
423,45.2865,7.62236
424,45.2865,7.65521
425,45.2865,7.72092
426,45.2865,7.75378
427,45.2865,7.78663
428,45.2865,7.81949
429,45.2517,7.91805
430,45.2517,7.91805
431,45.2517,7.98376
432,45.2517,7.98376
433,45.2517,8.04947
434,45.2517,8.08233
435,45.2517,8.11518
436,45.2517,8.14804
437,45.2517,8.21375
438,45.2517,8.2466
439,45.2517,8.27946
440,45.2517,8.31231
441,45.2169,8.37802
442,45.2169,8.37802
443,45.2169,8.44373
444,45.2169,8.50944
445,45.1821,8.5423
446,45.1821,8.57515
447,45.1821,8.60801
448,45.1821,8.64086
449,45.1821,8.67372
450,45.1473,8.70657
451,45.1473,8.77228
452,45.1125,8.80514
453,45.1473,8.83799
454,45.1473,8.87085
455,45.1473,8.9037
456,45.1473,8.93656
457,45.1125,8.96941
458,45.1125,9.00227
459,45.1125,9.03512
460,45.1125,9.06798
461,45.1125,9.13369
462,45.0777,9.13369
463,45.1125,9.16654
464,45.0777,9.23225
465,45.1125,9.23225
466,45.0777,9.26511
467,45.0777,9.29796
468,45.0428,9.33082
469,45.0428,9.33082
470,45.008,9.36367
471,45.008,9.36367
472,45.008,9.39653
473,44.9732,9.42938
474,44.9732,9.42938
475,44.9384,9.46224
476,44.9036,9.49509
477,44.9036,9.49509
478,44.8688,9.52795
479,44.8688,9.52795
480,44.834,9.59366
481,44.7992,9.59366
482,44.7992,9.59366
483,44.7992,9.62651
484,44.7644,9.65937
485,44.7644,9.65937
486,44.7644,9.69222
487,44.7644,9.69222
488,44.7296,9.72508
489,44.7296,9.75793
490,44.7296,9.75793
491,44.7296,9.79079
492,44.7296,9.79079
493,44.6948,9.8565
494,44.6948,9.8565
495,44.6599,9.88935
496,44.6599,9.88935
497,44.6599,9.88935
498,44.6251,9.92221
499,44.6251,9.92221
500,44.5903,9.95506
501,44.5903,9.98792
502,44.5207,10.0208
503,44.4859,10.0208
504,44.4859,10.0208
505,44.4511,10.0208
506,44.4163,10.0208
507,44.3467,10.0208
508,44.3119,10.0208
509,44.277,10.0208
510,44.277,9.98792
511,44.2422,9.98792
512,44.277,9.98792
513,44.2422,9.98792
514,44.277,9.98792
515,44.2422,9.98792
516,44.2422,9.98792
517,44.2422,9.98792
518,44.2422,9.98792
519,44.2422,10.0208
520,44.2422,10.0208
521,44.2422,10.0208
522,44.2422,10.0208
523,44.2422,10.0208
524,44.2422,10.0536
525,44.2422,10.0536
526,44.2422,10.0536
527,44.2422,10.0536
528,44.2422,10.0536
529,44.2422,10.0536
530,44.2422,10.0536
531,44.2422,10.0536
532,44.2422,10.0536
533,44.2074,10.0865
534,44.2074,10.0536
535,44.2074,10.0536
536,44.2074,10.0536
537,44.2074,10.0865
538,44.2074,10.0865
539,44.1726,10.1193
540,44.1726,10.1193
541,44.1726,10.1522
542,44.1726,10.1522
543,44.1726,10.185
544,44.1726,10.2179
545,44.1726,10.2179
546,44.1378,10.2508
547,43.372,10.7436
548,43.3372,10.7436
549,43.3372,10.7436
550,43.3372,10.7764
551,43.3372,10.8093
552,43.3372,10.8093
553,43.3024,10.8421
554,43.3024,10.8093
555,43.3024,10.8421
556,43.3024,10.8421
557,43.3372,10.8421
558,43.3024,10.8421
559,43.3024,10.875
560,43.3024,10.9079
561,43.2676,10.9079
562,43.3024,10.875
563,43.2676,10.9079
564,43.2676,10.9407
565,43.2676,10.9407
566,43.2676,10.9407
567,43.3024,10.9079
568,43.3024,10.9079
569,43.2676,10.9407
570,43.3372,10.9079
571,43.3372,10.9079
572,43.3372,10.9079
573,43.3372,10.9079
574,43.3372,10.9079
575,43.3372,10.9079
576,43.3372,10.9407
577,43.3372,10.9079
578,43.372,10.9079
579,43.3372,10.9079
580,43.3372,10.9407
581,43.372,10.9407
582,43.372,10.9407
583,43.3372,10.9736
584,43.372,10.9407
585,43.3372,10.9736
586,43.3372,11.0064
587,43.3372,11.0064
588,43.372,11.0064
589,43.3024,11.0393
590,43.2676,11.0393
591,43.2676,11.0721
592,43.2328,11.0721
593,43.198,11.0721
594,43.1632,11.105
595,43.1632,11.105
596,42.5366,11.3678
597,42.5714,11.335
598,42.6062,11.335
599,42.5714,11.335
600,42.6062,11.335
601,42.6062,11.335
602,42.6062,11.335
603,42.6062,11.3678
604,42.5714,11.4007
605,42.5018,11.4335
606,42.4322,11.4992
607,42.3974,11.5321
608,42.3974,11.5321
609,42.3974,11.5321
610,42.3626,11.565
611,42.3277,11.5978
612,42.3277,11.5978
613,42.3277,11.5978
614,42.2929,11.6307
615,42.2581,11.6635
616,42.2233,11.6635
617,42.1885,11.6964
618,42.2581,11.7292
619,42.2233,11.6964
620,42.1885,11.6964
621,42.2233,11.6964
622,42.2233,11.6964
623,42.1537,11.7621
624,42.1189,11.7949
625,42.1537,11.7621
626,42.1189,11.7949
627,42.1189,11.7949
628,42.1189,11.8607
629,42.1537,11.8278
630,42.1537,11.8607
631,41.5968,12.7149
632,41.5619,12.7149
633,41.5968,12.7149
634,41.5619,12.7477
635,41.5271,12.7806
636,41.5271,12.8134
637,41.4923,12.8463
638,41.4575,12.8792
639,41.4227,12.912
640,41.3879,12.9449
641,41.3531,13.0106
642,41.3183,13.0106
643,41.2835,13.0763
644,41.2487,13.0763
645,41.2487,13.1091
646,41.2139,13.142
647,41.179,13.1749
648,41.179,13.1749
649,41.1442,13.2406
650,41.1094,13.2406
651,41.0746,13.2734
652,41.0746,13.3063
653,41.0398,13.3391
654,41.005,13.372
655,40.9702,13.4048
656,40.9702,13.4377
657,40.9354,13.4705
658,40.9006,13.4705
659,40.9006,13.5034
660,40.9006,13.5363
661,40.8658,13.5691
662,40.8658,13.602
663,40.9006,13.602
664,40.9006,13.6348
665,40.8658,13.6677
666,40.8658,13.7005
667,40.8658,13.7005
668,40.8658,13.7662
669,40.9006,13.7662
670,40.9006,13.7662
671,40.9354,13.7662
672,40.8658,13.832
673,40.9354,13.7991
674,40.9006,13.832
675,40.9006,13.832
676,40.9006,13.8648
677,40.8658,13.8977
678,40.8658,13.9305
679,40.8658,13.9305
680,40.8658,13.9634
681,40.8658,13.9634
682,40.8658,13.9634
683,40.8658,13.9634
684,40.8658,13.9962
685,40.8658,13.9962
686,40.8658,13.9962
687,40.8658,13.9962
688,40.8658,13.9962
689,40.8658,13.9962
690,40.8658,13.9962
691,40.831,14.0291
692,40.831,14.0291
693,40.831,14.0291
694,40.831,14.0291
695,40.831,14.0619
696,40.831,14.0291
697,40.831,14.0619
698,40.831,14.0619
699,40.7961,14.0948
700,40.831,14.1605
701,40.7961,14.1605
702,40.7961,14.1605
703,40.7613,14.1276
704,40.7961,14.1605
705,40.7961,14.1605
706,40.7613,14.1605
707,40.6917,14.1934
708,40.7265,14.1934
709,40.6569,14.1934
710,40.6569,14.1934
711,40.6221,14.1605
712,40.5525,14.1276
713,40.4829,14.1276
714,40.5873,14.1276
715,40.4481,14.1605
716,40.5873,14.1605
717,40.5177,14.0948
718,40.3784,14.0291
719,40.3436,13.9962
720,40.2392,13.9962
721,40.2392,13.9962
722,40.5177,14.0291
723,40.5177,13.9962
724,40.4481,13.9962
725,40.4132,14.0291
726,40.4132,13.9962
727,40.3784,13.9962
728,40.3784,14.0291
729,40.3088,14.0619
730,40.274,14.0619
731,40.274,14.0619
732,40.274,14.0948
733,40.274,14.0948
734,40.2392,14.1276
735,40.274,14.1276
736,40.2392,14.1605
737,39.8215,14.2262
738,39.7519,14.2591
739,39.7519,14.2591
740,39.6823,14.2262
741,39.6475,14.2262
742,39.6126,14.2262
743,39.6126,14.2262
744,39.543,14.2262
745,39.543,14.2262
746,39.4734,14.2262
747,39.4734,14.2919
748,39.4386,14.3248
749,39.4038,14.3905
750,39.2994,14.4562
751,39.2646,14.4891
752,39.2297,14.4562
753,39.1949,14.5219
754,39.1253,14.5548
755,39.0905,14.5548
756,39.0209,14.5876
757,39.0209,14.5876
758,38.9513,14.5876
759,38.9165,14.5876
760,38.8817,14.5876
761,38.812,14.6205
762,38.7772,14.5876
763,38.7424,14.5876
764,38.7076,14.6205
765,38.638,14.6205
766,38.638,14.6205
767,38.5684,14.6205
768,38.5684,14.5876
769,38.4988,14.5876
770,38.4639,14.5876
771,38.4291,14.5876
772,38.3247,14.5876
773,38.2899,14.5548
774,38.2551,14.5876
775,38.2203,14.5876
776,38.1855,14.5548
777,38.1507,14.5548
778,38.1159,14.5548
779,38.081,14.5548
780,38.081,14.5219
781,38.0462,14.5219
782,38.0462,14.5219
783,38.0114,14.4891
784,38.0114,14.4891
785,38.0114,14.4891
786,37.9418,14.4891
787,37.9418,14.4891
788,37.9418,14.4891
789,37.8722,14.4233
790,37.8722,14.4233
791,37.8722,14.4562
792,37.8374,14.4233
793,37.8026,14.4233
794,37.8026,14.4233
795,37.7678,14.3905
796,37.7678,14.3576
797,37.733,14.3576
798,37.733,14.3576
799,37.6981,14.3576
800,37.6633,14.3248
801,37.6285,14.3248
802,37.6285,14.3248
803,37.5937,14.3248
804,37.5589,14.3248
805,37.4893,14.3576
806,37.4197,14.3905
807,37.3849,14.4233
808,37.3152,14.4891
809,37.2456,14.4891
810,37.2108,14.4891
811,37.1412,14.4891
812,37.1412,14.4562
813,37.0716,14.4233
814,37.0368,14.3905
815,36.9672,14.3576
816,36.8975,14.3248
817,36.8627,14.3248
818,36.7931,14.2262
819,36.7583,14.2591
820,36.7235,14.0948
821,36.6887,14.0948
822,36.6887,14.1276
823,36.5843,14.1276
824,36.3406,14.0291
825,36.2362,13.9305
826,36.6191,14.1605
827,36.3754,13.9634
828,36.3406,13.9305
829,36.3058,13.9305
830,36.3058,13.832
831,36.271,13.7991
832,36.271,13.7991
833,36.1666,13.7991
834,36.1317,13.7662
835,36.0621,13.7005
836,36.1317,13.6677
837,36.1317,13.7334
838,35.8533,13.5034
839,36.0621,13.6348
840,36.0969,13.7005
841,36.1666,13.7334
842,36.0273,13.6677
843,35.9577,13.4705
844,35.7488,13.3391
845,35.9577,13.602
846,35.9229,13.5363
847,35.9229,13.5363
848,35.8533,13.4705
849,35.6096,13.3063
850,35.5748,13.2406
851,35.5052,13.1749
852,35.5748,13.1749
853,35.6096,13.2406
854,35.54,13.1749
855,35.4008,13.1091
856,35.5052,13.142
857,35.4704,13.1749
858,35.4704,13.1091
859,35.4704,13.1749
860,35.4704,13.1749
861,35.4704,13.0434
862,35.5748,12.9777
863,35.714,12.912
864,35.6444,12.912
865,35.6792,12.8134
866,35.6792,12.452
867,35.6792,12.6163
868,35.6792,12.4849
869,35.714,12.4192
870,35.714,12.2878
871,35.6096,12.1892
872,35.714,12.0578
873,35.6792,12.0906
874,35.6792,12.0249
875,35.6444,11.9592
876,35.6792,11.9264
877,35.714,11.8935
878,35.714,11.6635
879,35.714,11.7949
880,35.714,11.7949
881,35.714,11.7292
882,35.6792,11.6307
883,35.6792,11.5978
884,35.714,11.6307
885,35.714,11.5321
886,35.714,11.4664
887,35.6444,11.4007
888,35.714,11.4007
889,35.7488,11.3678
890,35.714,11.3021
891,35.7488,11.3021
892,35.7488,11.2364
893,35.7488,11.2364
894,35.7488,11.2036
895,35.714,11.105
896,35.6792,11.0393
897,35.714,11.0393
898,35.6792,10.9736
899,35.714,10.9407
900,35.7488,10.9407
901,35.714,10.875
902,35.714,10.8421
903,35.6792,10.7764
904,35.6792,10.7436
905,35.6792,10.7107
906,35.714,10.7107
907,35.714,10.7107
908,35.6792,10.6122
909,35.714,10.7107
910,35.7837,10.645
911,35.714,10.5136
912,35.7837,10.4807
913,35.9925,10.4807
914,36.0621,10.5136
915,36.0969,10.3822
916,36.1666,10.185
917,36.2362,10.2836
918,36.3058,10.2836
919,36.271,10.1193
920,36.3058,10.0536
921,36.3058,9.95506
922,36.3406,9.95506
923,36.3406,9.79079
924,36.3754,9.72508
925,36.4102,9.69222
926,36.4102,9.62651
927,36.3754,9.49509
928,36.4102,9.42938
929,36.445,9.36367
930,36.445,9.29796
931,36.4798,9.26511
932,36.4798,9.1994
933,36.5146,9.16654
934,36.5146,9.10083
935,36.5494,9.06798
936,36.5494,9.00227
937,36.5843,8.96941
938,36.6191,8.9037
939,36.6191,8.87085
940,36.6539,8.80514
941,36.7235,8.77228
942,36.7931,8.77228
943,36.7235,8.87085
944,36.7931,8.9037
945,36.8975,8.83799
946,37.002,8.87085
947,37.0716,8.87085
948,37.2108,8.83799
949,37.2456,8.80514
950,37.2804,8.80514
951,37.4197,8.73943
952,37.4545,8.67372
953,37.4893,8.70657
954,37.5589,8.64086
955,37.6285,8.60801
956,37.6633,8.57515
957,37.733,8.57515
958,37.7678,8.5423
959,37.8374,8.50944
960,37.8722,8.50944
961,37.907,8.47659
962,37.9418,8.44373
963,37.9766,8.44373
964,38.0462,8.44373
965,38.0462,8.41088
966,38.1159,8.41088
967,38.1507,8.41088
968,38.2203,8.41088
969,38.3247,8.41088
970,38.4291,8.44373
971,38.4988,8.47659
972,38.6032,8.47659
973,38.7076,8.47659
974,38.8817,8.50944
975,38.9165,8.5423
976,39.0209,8.57515
977,39.1253,8.5423
978,39.1949,8.5423
979,39.2646,8.5423
980,39.3342,8.50944
981,39.4038,8.50944
982,39.4734,8.5423
983,39.543,8.50944
984,39.5778,8.50944
985,39.7519,8.44373
986,39.8215,8.44373
987,39.7519,8.5423
988,39.8215,8.50944
989,39.9259,8.47659
990,39.9259,8.47659
991,39.9607,8.50944
992,39.9955,8.50944
993,40.0652,8.47659
994,40.1696,8.44373
995,40.2044,8.47659
996,40.1696,8.47659
997,40.2392,8.50944
998,40.274,8.47659
999,40.3436,8.50944
1000,40.4481,8.5423
1001,40.5525,8.57515
1002,40.6221,8.60801
1003,40.6917,8.64086
1004,40.7613,8.70657
1005,40.8658,8.77228
1006,40.9354,8.77228
1007,41.1442,8.73943
1008,41.2487,8.70657
1009,41.3183,8.70657
1010,41.4227,8.70657
1011,41.3531,8.80514
1012,41.4227,8.73943
1013,41.5619,8.73943
1014,41.7012,8.67372
1015,41.6664,8.77228
1016,41.8404,8.64086
1017,41.8752,8.64086
1018,41.9448,8.64086
1019,42.0145,8.64086
1020,42.0841,8.64086
1021,42.1189,8.67372
1022,42.2233,8.64086
1023,42.2581,8.70657
1024,42.3626,8.67372
1025,42.4322,8.73943
1026,42.5018,8.77228
1027,42.6062,8.80514
1028,42.6758,8.83799
1029,42.7455,8.87085
1030,42.8151,8.9037
1031,42.8847,8.9037
1032,42.9543,8.93656
1033,43.0239,8.93656
1034,43.0935,8.9037
1035,43.1632,8.9037
1036,43.2328,8.9037
1037,43.3024,8.9037
1038,43.372,8.9037
1039,43.4416,8.9037
1040,43.4764,8.9037
1041,43.5461,8.9037
1042,43.5809,8.9037
1043,43.6505,8.9037
1044,43.7201,8.9037
1045,43.7897,8.93656
1046,43.8245,8.9037
1047,43.8941,8.93656
1048,43.9638,9.00227
1049,44.0682,9.06798
1050,44.1726,9.10083
1051,44.2074,9.16654
1052,44.3119,9.1994
1053,44.4163,9.23225
1054,44.4859,9.23225
1055,44.5903,9.26511
1056,44.6599,9.23225
1057,44.6948,9.23225
1058,44.7992,9.23225
1059,44.8688,9.23225
1060,44.9732,9.23225
1061,45.008,9.1994
1062,45.0777,9.1994
1063,45.1473,9.1994
1064,45.2169,9.16654
1065,45.2865,9.16654
1066,45.3561,9.16654
1067,45.4257,9.16654
1068,45.4954,9.16654
1069,45.565,9.13369
1070,45.6694,9.06798
1071,45.7042,9.10083
1072,45.7738,9.10083
1073,45.8435,9.10083
1074,45.8783,9.10083
1075,45.9479,9.06798
1076,46.0175,9.06798
1077,46.0175,9.06798
1078,46.1219,9.03512
1079,46.1567,9.03512
1080,46.1567,9.00227
1081,46.0871,9.03512
1082,46.0871,9.00227
1083,46.0523,8.93656
1084,46.0871,8.96941
1085,46.1219,8.87085
1086,46.1567,8.73943
1087,46.1915,8.77228
1088,46.2264,8.73943
1089,46.2612,8.70657
1090,46.2612,8.70657
1091,46.3308,8.50944
1092,46.3656,8.47659
1093,46.3308,8.57515
1094,46.4004,8.5423
1095,46.5048,8.47659
1096,46.47,8.47659
1097,46.47,8.44373
1098,46.5396,8.27946
1099,46.6093,8.27946
1100,46.6441,8.21375
1101,46.6789,8.21375
1102,46.6441,8.27946
1103,46.6441,8.21375
1104,46.6789,8.11518
1105,46.7485,8.14804
1106,46.7485,8.14804
1107,46.7833,8.08233
1108,46.7833,8.08233
1109,46.8529,7.95091
1110,46.8877,7.91805
1111,46.7485,8.08233
1112,46.7137,8.01662
1113,46.7137,8.04947
1114,46.7485,7.98376
1115,46.8529,7.85234
1116,46.8877,7.85234
1117,46.7485,7.95091
1118,46.7137,7.95091
1119,46.7485,7.91805
1120,46.7833,7.85234
1121,46.7833,7.8852
1122,46.7833,7.8852
1123,46.8181,7.85234
1124,46.7833,7.85234
1125,46.8181,7.81949
1126,46.8181,7.81949
1127,46.8181,7.81949
1128,46.8181,7.78663
1129,46.8181,7.78663
1130,46.8529,7.75378
1131,46.8529,7.75378
1132,46.8529,7.75378
1133,46.8877,7.72092
1134,46.8529,7.72092
1135,46.8529,7.72092
1136,46.8877,7.68807
1137,46.8877,7.68807
1138,46.8877,7.68807
1139,46.8529,7.68807
1140,46.8877,7.65521
1141,46.6789,5.51964
1142,46.9225,5.74962
1143,46.6789,5.58535
1144,46.6789,5.6182
1145,46.6789,5.6182
1146,46.6789,5.58535
1147,46.7137,5.6182
1148,47.201,5.74962
1149,47.1662,5.74962
1150,46.8181,5.51964
1151,46.6441,5.38822
1152,46.5744,5.32251
1153,46.6093,5.32251
1154,46.5396,5.2568
1155,47.027,6.20959
1156,46.9921,6.2753
1157,46.8529,6.30816
1158,46.8181,6.30816
1159,46.7833,6.30816
1160,46.7485,6.37387
1161,46.7137,6.40672
1162,46.6441,6.47243
