Frame,X(cm),Y(cm)
1156,41.8056,8.5423
1157,41.8056,8.50944
1158,41.8752,8.50944
1159,42.0145,8.5423
1160,42.0841,8.5423
1161,42.0841,8.50944
1162,42.1189,8.50944
1163,42.1885,8.50944
1164,42.2929,8.50944
1165,42.2929,8.50944
1166,42.3626,8.50944
1167,42.4322,8.50944
1168,42.467,8.50944
1169,42.5018,8.5423
1170,42.5714,8.47659
1171,42.641,8.47659
1172,42.7106,8.47659
1173,42.7803,8.47659
1174,42.7803,8.50944
1175,42.8499,8.44373
1176,42.9195,8.44373
1177,42.9543,8.47659
1178,42.9543,8.41088
1179,43.0587,8.44373
1180,43.0587,8.41088
1181,43.0935,8.41088
1182,43.1284,8.41088
1183,43.2328,8.41088
1184,43.2328,8.37802
1185,43.2328,8.34517
1186,43.2676,8.34517
1187,43.3372,8.37802
1188,43.3372,8.34517
1189,43.4068,8.34517
1190,43.4764,8.34517
1191,43.4764,8.34517
1192,43.5461,8.34517
1193,43.5809,8.34517
1194,43.6505,8.34517
1195,43.6853,8.34517
1196,43.7201,8.31231
1197,43.7549,8.31231
1198,43.8245,8.27946
1199,43.8245,8.2466
1200,43.8245,8.21375
1201,43.8245,8.18089
1202,43.9638,8.14804
1203,43.9986,8.08233
1204,43.9638,8.04947
1205,43.9638,7.98376
1206,44.1378,7.8852
1207,44.1726,7.78663
1208,44.1726,7.75378
1209,44.1726,7.78663
1210,44.2074,7.68807
1211,44.2422,7.65521
1212,44.2422,7.5895
1213,44.277,7.55665
1214,44.3119,7.52379
1215,44.3119,7.49094
1216,44.3815,7.45808
1217,44.3815,7.45808
1218,44.3815,7.45808
1219,44.4511,7.35952
1220,44.4511,7.35952
1221,44.4511,7.35952
1222,44.5555,7.29381
1223,44.5555,7.29381
1224,44.5903,7.26095
1225,44.6251,7.26095
1226,44.6599,7.2281
1227,44.6948,7.2281
1228,44.7296,7.19524
1229,44.7644,7.19524
1230,44.7644,7.19524
1231,44.834,7.16239
1232,44.8688,7.12953
1233,44.8688,7.12953
1234,44.9384,7.09668
1235,44.9384,7.09668
1236,44.9384,7.06382
1237,45.008,7.03097
1238,44.9732,6.99811
1239,44.9732,6.9324
1240,45.008,6.86669
1241,45.008,6.83384
1242,45.0428,6.76813
1243,45.0428,6.70242
1244,45.008,6.66956
1245,45.0428,6.60385
1246,45.0428,6.571
1247,45.0777,6.53814
1248,45.1125,6.50529
1249,45.1125,6.47243
1250,45.2169,6.40672
1251,45.2517,6.40672
1252,45.3213,6.37387
1253,45.3561,6.34101
1254,45.3909,6.30816
1255,45.4606,6.2753
1256,45.5302,6.24245
1257,45.565,6.20959
1258,45.5998,6.17674
1259,45.6346,6.14388
1260,45.6694,6.14388
1261,45.7042,6.11103
1262,45.739,6.07817
1263,45.739,6.07817
1264,45.7738,6.04532
1265,45.7738,6.01246
1266,45.8086,5.97961
1267,45.8086,5.97961
1268,45.8435,5.94675
1269,45.8435,5.9139
1270,45.8783,5.9139
1271,45.9131,5.88104
1272,45.8783,5.88104
1273,45.9131,5.84819
1274,45.9131,5.81533
1275,45.9479,5.81533
1276,45.9479,5.81533
1277,45.9479,5.81533
1278,45.9479,5.81533
1279,45.9827,5.78248
1280,46.0175,5.74962
1281,45.9827,5.74962
1282,46.0175,5.74962
1283,45.9827,5.74962
1284,45.9827,5.74962
1285,45.9827,5.74962
1286,45.9479,5.74962
1287,45.9479,5.74962
1288,45.9479,5.74962
1289,45.9479,5.74962
1290,45.9479,5.74962
1291,45.9479,5.74962
1292,45.9131,5.78248
1293,45.9479,5.74962
1294,45.9131,5.78248
1295,45.9131,5.78248
1296,45.9131,5.71677
1297,45.9131,5.81533
1298,45.9131,5.78248
1299,45.9131,5.81533
1300,45.8783,5.81533
1301,45.8783,5.84819
1302,45.8435,5.84819
1303,45.8086,5.88104
1304,45.7042,5.9139
1305,45.4954,5.97961
1306,45.2865,6.04532
1307,45.0428,6.20959
1308,44.9384,6.30816
1309,46.6093,5.51964
1310,46.5744,5.48678
1311,46.5396,5.45393
1312,46.5048,5.38822
1313,46.47,5.35536
1314,46.4004,5.35536
1315,46.3656,5.35536
1316,46.296,5.32251
1317,46.2612,5.28965
1318,46.2264,5.2568
1319,46.2264,5.22394
1320,46.2264,5.15823
1321,46.1915,5.15823
1322,46.1915,5.09252
1323,46.1915,5.09252
1324,46.1915,5.05967
1325,46.1567,5.05967
1326,46.1915,5.02681
1327,46.1915,4.9611
1328,46.1915,4.9611
1329,46.2264,4.92825
1330,46.2264,4.89539
1331,46.2612,4.86254
1332,46.2612,4.82968
1333,46.2612,4.79683
1334,46.296,4.76397
1335,46.296,4.76397
1336,46.3308,4.73112
1337,46.4004,4.69826
1338,46.3656,4.66541
1339,46.4352,4.63255
1340,46.4004,4.56684
1341,46.4004,4.56684
1342,46.4352,4.53399
1343,46.4352,4.50113
1344,46.4352,4.46828
1345,46.4352,4.46828
1346,46.4352,4.40257
1347,46.4352,4.36971
1348,46.4352,4.304
1349,46.47,4.23829
1350,46.4352,4.27115
1351,46.47,4.23829
1352,46.47,4.20544
1353,46.47,4.17258
1354,46.47,4.13973
1355,46.5048,4.10687
1356,46.5048,4.07402
1357,46.5396,4.00831
1358,46.5048,4.04116
1359,46.5396,3.97545
1360,46.5396,3.97545
1361,46.5396,3.9426
1362,46.5396,3.9426
1363,46.5744,3.87689
1364,46.5744,3.87689
1365,46.5744,3.84403
1366,46.5744,3.81118
1367,46.6093,3.77832
1368,46.6093,3.77832
1369,46.6093,3.71261
1370,46.7137,3.67976
1371,46.6441,3.71261
1372,46.6441,3.6469
1373,46.6441,3.6469
1374,46.6789,3.61405
1375,46.6441,3.61405
1376,46.6789,3.54834
1377,46.7137,3.51548
1378,46.6441,3.54834
1379,46.6093,3.54834
1380,46.7137,3.51548
1381,46.6093,3.51548
1382,46.6093,3.51548
1383,46.6093,3.48263
1384,46.6093,3.44977
1385,46.6093,3.44977
1386,46.6093,3.41692
1387,46.5744,3.41692
1388,46.6093,3.35121
1389,46.5744,3.38406
1390,46.5396,3.35121
1391,46.5048,3.31835
1392,46.4004,3.31835
1393,46.1915,3.21979
1394,46.0523,3.25264
1395,46.0175,3.31835
1396,45.9827,3.38406
1397,45.9479,3.44977
1398,45.8783,3.51548
1399,45.4606,3.54834
1400,45.565,3.58119
1401,45.5302,3.67976
1402,45.4954,3.6469
1403,45.4257,3.67976
1404,45.3909,3.6469
1405,45.3909,3.71261
1406,45.3561,3.67976
1407,45.3561,3.71261
1408,45.2517,3.81118
1409,45.2169,3.71261
1410,45.2865,3.71261
1411,45.1125,3.74547
1412,45.1821,3.74547
1413,45.1821,3.81118
1414,45.1821,3.77832
1415,45.0777,3.87689
1416,45.008,3.97545
1417,45.0428,4.04116
1418,45.1473,4.07402
1419,45.1125,4.13973
1420,45.1125,4.23829
1421,45.1821,4.40257
1422,45.2517,4.43542
1423,45.1473,4.56684
1424,45.1473,4.66541
1425,45.2865,4.66541
1426,45.1125,4.63255
1427,45.2517,4.79683
1428,45.1821,4.9611
1429,45.1821,5.05967
1430,45.1821,5.12538
1431,45.2169,5.02681
1432,45.1125,5.22394
1433,45.1125,5.28965
1434,45.1821,5.38822
1435,45.0428,5.42107
1436,45.0428,5.42107
1437,44.9732,5.45393
1438,44.9732,5.48678
1439,45.008,5.55249
1440,44.9732,5.55249
1441,44.9036,5.6182
1442,44.9384,5.65106
1443,44.7992,5.78248
1444,44.8688,5.78248
1445,44.7644,5.84819
1446,44.9384,5.88104
1447,44.8688,5.9139
1448,44.834,5.94675
1449,44.9384,5.97961
1450,44.834,6.04532
1451,44.834,6.07817
1452,44.7992,6.11103
1453,44.7992,6.14388
1454,44.7992,6.20959
1455,44.7296,6.30816
1456,44.7644,6.30816
1457,44.7296,6.34101
1458,44.6948,6.37387
1459,44.6948,6.47243
1460,44.6948,6.50529
1461,44.6948,6.53814
1462,44.6948,6.571
1463,44.7296,6.571
1464,44.7296,6.60385
1465,44.6948,6.66956
1466,44.6599,6.73527
1467,44.6948,6.73527
1468,44.6948,6.76813
1469,44.6948,6.80098
1470,44.7296,6.80098
1471,44.7296,6.83384
1472,44.7296,6.86669
1473,44.6948,6.86669
1474,44.6948,6.9324
1475,44.7296,6.9324
1476,44.6948,6.96526
1477,44.7296,6.99811
1478,44.7296,7.03097
1479,44.7296,7.03097
1480,44.7296,7.06382
1481,44.6948,7.12953
1482,44.6948,7.12953
1483,44.6948,7.16239
1484,44.6948,7.16239
1485,44.6948,7.19524
1486,44.6948,7.2281
1487,44.6599,7.26095
1488,44.6948,7.26095
1489,44.6948,7.29381
1490,44.6948,7.29381
1491,44.6948,7.32666
1492,44.6948,7.32666
1493,44.6599,7.39237
1494,44.6948,7.39237
1495,44.6599,7.39237
1496,44.6599,7.45808
1497,44.6599,7.45808
1498,44.6599,7.49094
1499,44.6599,7.49094
1500,44.6251,7.55665
1501,44.6599,7.5895
1502,44.6948,7.5895
1503,44.7296,7.65521
1504,44.7644,7.72092
1505,44.834,7.75378
1506,44.8688,7.81949
1507,44.9036,7.85234
1508,44.9036,7.95091
1509,44.9384,7.95091
1510,44.9384,8.04947
1511,44.9384,8.11518
1512,44.9384,8.18089
1513,44.9036,8.2466
1514,44.8688,8.31231
1515,44.834,8.44373
1516,44.7992,8.47659
1517,44.7992,8.5423
1518,44.7992,8.60801
1519,44.7296,8.70657
1520,44.7644,8.77228
1521,44.7992,8.83799
1522,44.7296,8.96941
1523,44.7296,9.06798
1524,44.7992,9.13369
1525,44.7992,9.16654
1526,44.7992,9.26511
1527,44.7992,9.36367
1528,44.7992,9.42938
1529,44.7992,9.52795
1530,44.7992,9.59366
1531,44.7992,9.69222
1532,44.7992,9.69222
1533,44.7644,9.79079
1534,44.7644,9.88935
1535,44.6948,9.92221
1536,44.6948,10.0536
1537,44.6948,10.0536
1538,44.6599,10.185
1539,44.6599,10.2836
1540,44.6599,10.3165
1541,44.6251,10.3493
1542,44.6251,10.415
1543,44.6251,10.4807
1544,44.6251,10.5465
1545,44.5903,10.645
1546,44.6251,10.7107
1547,44.5903,10.7764
1548,44.6599,10.8093
1549,44.6948,10.9079
1550,44.7296,10.9736
1551,44.7644,11.0393
1552,44.7992,11.0721
1553,44.9036,11.1378
1554,44.9384,11.2036
1555,44.9384,11.2693
1556,45.008,11.3021
1557,45.0428,11.335
1558,45.0777,11.4007
1559,45.1125,11.4335
1560,45.1473,11.4335
1561,45.1473,11.5321
1562,45.2517,11.565
1563,45.2169,11.5978
1564,45.1821,11.6964
1565,45.2517,11.7949
1566,45.2517,11.7949
1567,45.2517,11.8607
1568,45.2865,11.9264
1569,45.2865,11.9264
1570,45.3213,11.9921
1571,45.3213,11.9921
1572,45.3213,12.0578
1573,45.3561,12.0906
1574,45.3561,12.1235
1575,45.3909,12.1563
1576,45.3909,12.2221
1577,45.3909,12.2549
1578,45.4257,12.3206
1579,45.4954,12.3206
1580,45.4606,12.3535
1581,45.5302,12.4192
1582,45.565,12.452
1583,45.565,12.4849
1584,45.565,12.5506
1585,45.565,12.6163
1586,45.5998,12.6163
1587,45.6346,12.6492
1588,45.6346,12.682
1589,45.6346,12.7149
1590,45.6346,12.8134
1591,45.6346,12.8134
1592,45.6346,12.912
1593,45.6694,12.8792
1594,45.5998,12.9449
1595,45.565,13.0106
1596,45.4606,13.1091
1597,45.3561,13.0763
1598,45.3561,13.1091
1599,45.2865,13.142
1600,45.2169,13.1749
1601,45.1821,13.1749
1602,45.1125,13.2077
1603,45.0777,13.2406
1604,45.008,13.2734
1605,44.9384,13.3063
1606,44.9732,13.3391
1607,45.008,13.3063
1608,44.8688,13.4048
1609,44.834,13.5691
1610,44.834,13.4705
1611,44.7296,13.7334
1612,44.7296,13.5691
1613,44.6948,13.7662
1614,44.6948,13.6348
1615,44.6251,13.6677
1616,44.5207,13.7991
1617,44.5903,13.7662
1618,44.5903,13.9634
1619,44.4163,14.0948
1620,44.5207,13.832
1621,44.4859,13.9305
1622,44.4511,13.8977
1623,44.4163,13.9634
1624,44.2422,14.1605
1625,44.3815,14.2262
1626,44.3815,14.2919
1627,44.3467,14.0291
1628,44.3119,14.0291
1629,44.277,14.0619
1630,44.2422,14.0948
1631,44.2074,14.1276
1632,44.2074,14.1276
1633,44.1726,14.0948
1634,44.1726,14.0619
1635,44.0334,14.1605
1636,43.929,14.1605
1637,43.8245,14.1605
1638,43.7549,14.1276
1639,43.7549,14.0948
1640,43.6157,14.0948
1641,43.6157,14.0291
1642,43.5112,14.0291
1643,43.4764,13.9962
1644,43.4416,13.9962
1645,43.4068,13.9962
1646,43.3372,13.9962
1647,43.2676,13.9962
1648,43.2676,13.9962
1649,43.198,13.9962
1650,43.1284,13.9962
1651,43.0587,13.9962
1652,43.0587,13.9962
1653,43.0239,13.9962
1654,42.9543,13.9962
1655,42.9195,13.9962
1656,42.8499,14.0291
1657,42.8499,13.9962
1658,42.7803,13.9962
1659,42.7455,13.9962
1660,42.7106,13.9962
1661,42.641,14.0291
1662,42.6062,13.9962
1663,42.6062,13.9962
1664,42.5714,13.9962
1665,42.5366,13.9962
1666,42.5018,13.9962
1667,42.467,13.9962
1668,42.4322,13.9962
1669,42.4322,13.9634
1670,42.3974,13.9634
1671,42.3626,13.9634
1672,42.3277,13.9634
1673,42.3277,13.9634
1674,42.2929,13.9305
1675,42.2929,13.9305
1676,42.2581,13.9305
1677,42.2233,13.9305
1678,42.2233,13.9305
1679,42.2233,13.9305
1680,42.1885,13.9305
1681,42.1885,13.9305
1682,42.1885,13.9634
1683,42.1537,13.9634
1684,42.1537,13.9634
1685,42.1537,13.9634
1686,42.1189,13.9634
1687,42.0841,13.9634
1688,42.0841,13.9634
1689,42.0493,13.9962
1690,42.0493,13.9962
1691,42.0145,13.9962
1692,42.0493,13.9962
1693,42.0493,13.9634
1694,42.0493,13.9634
1695,42.0841,13.9634
1696,42.0493,13.9305
1697,42.0493,13.9305
1698,42.0493,13.9305
1699,42.1189,13.9305
1700,42.0841,13.8977
1701,42.0841,13.8977
1702,42.0493,13.8977
1703,41.3531,13.6677
1704,41.3879,13.6348
1705,41.4227,13.6348
1706,41.3531,13.6348
1707,41.4227,13.7005
1708,41.3183,13.6677
1709,41.3183,13.6677
1710,41.3531,13.7005
1711,41.2835,13.6677
1712,41.2835,13.6677
1713,41.2487,13.6677
1714,41.2139,13.6348
1715,41.2487,13.6677
1716,41.2139,13.6348
1717,41.2487,13.6348
1718,41.2835,13.6677
1719,40.7265,13.372
1720,40.7961,13.4377
1721,40.7961,13.372
1722,40.7961,13.372
1723,40.7265,13.3063
1724,40.831,13.3391
1725,40.6569,12.9777
1726,40.5873,12.682
1727,40.4829,12.7149
1728,40.5177,12.7149
1729,40.4481,12.452
1730,40.3436,12.3206
1731,40.3436,12.2221
1732,40.4132,12.4192
1733,40.2392,12.0906
1734,40.274,12.0578
1735,40.2044,11.9592
1736,40.1696,11.8935
1737,40.1696,11.8935
1738,40.0303,11.7949
1739,40.0652,11.7621
1740,39.9607,11.6307
1741,40.0303,11.565
1742,39.9607,11.5321
1743,39.9955,11.4664
1744,39.8911,11.3678
1745,39.8563,11.2693
1746,39.8911,11.105
1747,39.9955,10.9736
1748,39.9955,10.9079
1749,39.9607,10.875
1750,40.0652,10.6122
1751,40.0652,10.6779
1752,40.0652,10.4807
1753,40.0303,10.5136
1754,40.0652,10.3822
1755,40.0303,10.2508
1756,40.1,10.0208
1757,40.0303,10.0536
1758,40.1348,9.88935
1759,39.9955,9.8565
1760,40.0303,9.65937
1761,40.0652,9.52795
1762,40.1348,9.5608
1763,39.9607,9.42938
1764,40.0303,9.29796
1765,40.0652,9.13369
1766,40.1,8.93656
1767,40.1348,8.87085
1768,40.1348,8.67372
1769,40.274,8.64086
1770,40.3088,8.60801
1771,40.274,8.57515
1772,40.274,8.47659
1773,40.3784,8.31231
1774,40.3436,8.21375
1775,40.274,8.31231
1776,40.2392,8.11518
1777,40.274,8.14804
1778,40.274,8.04947
1779,40.3088,7.95091
1780,40.2392,7.8852
1781,40.2044,7.75378
1782,40.2044,7.68807
1783,40.274,7.5895
1784,40.2044,7.52379
1785,40.1696,7.39237
1786,40.2392,7.35952
1787,40.1348,7.26095
1788,40.2392,7.19524
1789,40.1696,7.09668
1790,40.2044,7.03097
1791,40.1348,6.9324
1792,40.1696,6.86669
1793,40.1696,6.76813
1794,40.1696,6.70242
1795,40.1696,6.63671
1796,40.1696,6.53814
1797,40.1696,6.47243
1798,40.1696,6.40672
1799,40.1696,6.34101
1800,40.1696,6.2753
1801,40.2044,6.20959
1802,40.1696,6.11103
1803,40.1696,6.04532
1804,40.2044,5.97961
1805,40.2392,5.9139
1806,40.1696,5.84819
1807,40.1696,5.78248
1808,40.1696,5.74962
1809,40.1348,5.68391
1810,40.0303,5.65106
1811,39.9607,5.58535
1812,39.8911,5.45393
1813,39.7867,5.38822
1814,39.6126,5.19109
1815,39.6475,5.42107
1816,39.7171,5.38822
1817,39.5778,5.32251
1818,39.6475,5.28965
1819,39.6475,5.22394
1820,39.6126,5.12538
1821,39.4038,4.9611
1822,39.369,5.05967
1823,39.2646,4.73112
1824,39.4038,4.86254
1825,39.4386,4.86254
1826,39.4038,4.82968
1827,39.1949,4.5997
1828,39.1949,4.5997
1829,39.1949,4.56684
1830,39.1253,4.50113
1831,38.9861,4.304
1832,38.9513,4.23829
1833,38.9165,4.17258
1834,38.9165,4.13973
1835,39.0905,4.304
1836,39.1601,4.33686
1837,39.1253,4.304
1838,39.0557,4.23829
1839,39.0209,4.27115
1840,38.9513,4.20544
1841,38.8468,4.17258
1842,38.9165,4.23829
1843,38.8817,4.23829
1844,38.7424,3.87689
1845,38.6728,3.77832
1846,38.6728,3.77832
1847,38.638,3.74547
1848,38.6032,3.67976
1849,38.5336,3.61405
1850,38.4988,3.58119
1851,38.4988,3.54834
1852,38.4988,3.48263
1853,38.3247,3.38406
1854,38.2203,3.25264
1855,38.2551,3.31835
1856,38.1855,3.2855
1857,38.1855,3.2855
1858,38.081,3.31835
1859,37.8722,3.35121
1860,37.907,3.25264
1861,37.733,3.15408
1862,37.7678,3.35121
1863,37.6285,3.21979
1864,37.4893,3.12122
1865,37.5241,3.2855
1866,37.4197,3.21979
1867,37.3501,3.08837
1868,37.0716,2.92409
1869,37.0716,2.95695
1870,36.8279,2.82553
1871,36.9323,2.85838
1872,37.002,2.85838
1873,37.002,2.82553
1874,37.002,2.89124
1875,36.9672,2.85838
1876,37.002,2.89124
1877,37.002,2.85838
1878,36.9672,2.85838
1879,36.9672,2.89124
1880,37.002,2.85838
1881,37.002,2.85838
1882,36.9672,2.85838
1883,36.9672,2.85838
